original_pipeline,original_pipeline_preprocess,original_pipeline_eval,detect_eval_1,detect_eval_1_detect,detect_eval_1_eval,fix_eval_1,fix_eval_1_fix,fix_eval_1_eval,explanation_1
2801.431179046631,2284.804105758667,516.6270732879639,92.48900413513184,52.93703079223633,39.55197334289551,970.2579975128174,929.2118549346924,41.046142578125,31.36301040649414
2738.0781173706055,2210.904836654663,527.1732807159424,93.7809944152832,53.80678176879883,39.974212646484375,400.00009536743164,360.96906661987305,39.031028747558594,35.897016525268555
3215.251922607422,2186.7549419403076,1028.4969806671143,100.27432441711426,60.935258865356445,39.33906555175781,1100.2533435821533,1060.2600574493408,39.9932861328125,36.60273551940918
2793.7870025634766,2274.5258808135986,519.2611217498779,97.54586219787598,58.29191207885742,39.253950119018555,1853.6250591278076,1814.6710395812988,38.95401954650879,31.45599365234375
2741.9769763946533,2219.5639610290527,522.4130153656006,92.53692626953125,52.026987075805664,40.509939193725586,1816.1139488220215,1775.899887084961,40.21406173706055,35.05206108093262
2759.6099376678467,2234.9331378936768,524.6767997741699,111.20104789733887,69.94295120239258,41.25809669494629,754.0879249572754,714.5538330078125,39.53409194946289,33.09798240661621
2740.125894546509,2209.7909450531006,530.3349494934082,96.01902961730957,56.21194839477539,39.80708122253418,768.8572406768799,728.445291519165,40.411949157714844,34.835100173950195
