original_pipeline,original_pipeline_preprocess,original_pipeline_eval,detect_eval_1,detect_eval_1_detect,detect_eval_1_eval,fix_eval_1,fix_eval_1_fix,fix_eval_1_eval,explanation_1
2621.6280460357666,2111.9260787963867,509.7019672393799,2714.0748500823975,2211.116075515747,502.9587745666504,2730.195999145508,2219.799041748047,510.39695739746094,
2773.989200592041,2263.460159301758,510.5290412902832,2790.4272079467773,2262.972116470337,527.4550914764404,3182.2071075439453,2658.8151454925537,523.3919620513916,
2658.6902141571045,2151.8871784210205,506.803035736084,2656.074047088623,2146.2960243225098,509.7780227661133,2658.221960067749,2151.226758956909,506.99520111083984,
2701.3821601867676,2184.9899291992188,516.3922309875488,3313.7471675872803,2781.229019165039,532.5181484222412,2715.3847217559814,2211.1737728118896,504.2109489440918,
2704.601764678955,2200.7579803466797,503.8437843322754,2678.7922382354736,2167.7658557891846,511.02638244628906,2637.7031803131104,2135.6852054595947,502.0179748535156,
2699.4080543518066,2169.719934463501,529.6881198883057,2655.482292175293,2152.160167694092,503.3221244812012,2675.24790763855,2176.913022994995,498.3348846435547,
2722.6028442382812,2201.021194458008,521.5816497802734,2770.8170413970947,2249.7739791870117,521.043062210083,2682.6798915863037,2180.720806121826,501.95908546447754,
